원본품목번호,원본분할,대분류,중분류,소분류,품목명,제조사,용량
55242,Training|Validation,이/미용,유아용품,유아용샴푸/바디워시,안나바디워시,위니치,300ML
65281,Training|Validation,이/미용,유아용품,유아용샴푸/바디워시,위니치에스엔디패티3IN1,위니치,400ML
35232,Training|Validation,이/미용,위생용품,유아용샴푸/바디워시,피코스텍)뽀로로쓰리인원400ML,피코스텍,400ML
35238,Training|Validation,이/미용,유아용품,유아용샴푸/바디워시,한국화장품제조)홈앤키즈버블클렌저딸기250ML,한국화장품제조,250ML
35237,Training|Validation,이/미용,유아용품,유아용샴푸/바디워시,한국화장품제조)홈엔키즈버블클렌저오리지널무향250ML,한국화장품제조,250ML
55262,Training|Validation,이/미용,유아용품,유아용화장품,그린핑거내추럴수딩젤로션,그린핑거,100ML
55236,Training|Validation,이/미용,유아용품,유아용화장품,아쿠아퍼베이비오인트먼트,바이어스도르프코리아,85G
55505,Training|Validation,이/미용,유아용품,유아용화장품,유니레버코리아바세린베이비프로텍팅젤리연약한아기피부케어,유니레버코리아,100ML
65286,Training|Validation,이/미용,유아용품,유아용화장품,이앤에프카렌듈라에브리데이로션,이앤에프,251ML
50260,Training|Validation,이/미용,위생용품,일반비누,동보 마이비 유아세안용 고형비누,동보 마,100G
35617,Training|Validation,이/미용,위생용품,일반비누,성원화장품)로즈때비누,성원화장품,150G
35616,Training|Validation,이/미용,위생용품,일반비누,성원화장품)아사이베리때비누,성원화장품,150G
35618,Training|Validation,이/미용,위생용품,일반비누,성원화장품)올리브때비누,성원화장품,150G
35620,Training|Validation,이/미용,위생용품,일반비누,성원화장품)웰빙항균때비누,성원화장품,200G
35619,Training|Validation,이/미용,위생용품,일반비누,성원화장품)진주때비누,성원화장품,150G
46050,Training|Validation,이/미용,위생용품,일반비누,LG생활건강)온더바디벨먼내추럴스파히말라야핑크솔트풍성한휘핑거품비누4개입,엘지생활건강,360G
35883,Training|Validation,이/미용,위생용품,일반비누,LG생활건강)온더바디체리블라썸촉촉한휘핑비누4개입,엘지생활건강,360G
25919,Training|Validation,이/미용,위생용품,일반비누,엘지온더바디아이리스촉촉한휘핑비누4개입,엘지생활건강,360G
75183,Training|Validation,이/미용,위생용품,일반비누,온더바디더내추럴부드러운올리브비누90G,온더바디,1개
75175,Training|Validation,이/미용,위생용품,일반비누,온더바디벨먼내추럴스파히말라야핑크솔트풍성한휘핑거품비누,온더바디,90G
65745,Training|Validation,이/미용,위생용품,일반비누,온더바디촉촉한내추럴비누6개입,온더바디,85G
65733,Training|Validation,이/미용,위생용품,일반비누,온더바디촉촉한코코넛비누(4개입)90G*4,온더바디,360G
65748,Training|Validation,이/미용,위생용품,일반비누,온더바디편안한라벤더비누4개입90G*4,온더바디,360G
45675,Training|Validation,이/미용,위생용품,일반비누,유니레버)도브핑크뷰티바,유니레버,400G
45676,Training|Validation,이/미용,위생용품,일반비누,유니레버)도브화이트뷰티바,유니레버,400G
65173,Training|Validation,이/미용,위생용품,일반비누,유한양행)해피홈세이프365비누그린샤워향85G,유한양행,85G
65172,Training|Validation,이/미용,위생용품,일반비누,유한양행)해피홈세이프365비누핑크포레향85G,유한양행,85G
65923,Training|Validation,이/미용,위생용품,일반비누,이니스프리)화산송이모공비누,이니스프리,100G
65287,Training|Validation,이/미용,생수,일반생수,인더비앤에프피지워터,인더비앤에프,500ML
65284,Training|Validation,이/미용,위생용품,입욕제/스파제품,나투젠홈앤키즈버블바스,나투젠,510ML
35489,Training|Validation,이/미용,위생용품,입욕제/스파제품,썬힐코퍼레이션)폼얼론바스블라스터(입욕제),썬힐코퍼레이션,1개
75169,Training|Validation,이/미용,위생용품,제모용품,건전지식휴대용면도기,기타,1개
65966,Training|Validation,이/미용,위생용품,제모용품,씨제이올리브영)엑스티엠다리숱정리면도기1개입,씨제이올리브영,1개입
55503,Training|Validation,이/미용,위생용품,제모용품,엔베코닥터데이즈제모크림,엔베코코스메틱,100G
55480,Training|Validation,이/미용,위생용품,제모용품,지엘바디네이처왁스스트립페이스스위트아몬드오일,지엘,12개입
45239,Training|Validation,이/미용,위생용품,제모용품,지엘커뮤니케이션즈)바디네이처헤어리무벌왁싱스트립브라질리언왁싱12장,지엘커뮤니케이션즈,12장
66221,Training|Validation,이/미용,위생용품,젤형,네이처리퍼블릭)리얼네이처레몬필링젤워시,네이처리퍼블릭,120ML
66252,Training|Validation,이/미용,위생용품,젤형,네이처리퍼블릭)슈퍼아쿠아맥스소프트필링젤,네이처리퍼블릭,155ML
70250,Training|Validation,이/미용,위생용품,젤형,코스모코스플로르드맘폴루클린매끈순둥필링젤,코스모스,120ML
55998,Training|Validation,이/미용,건강보조식품,종합영양제,보고신약)마시는콜라겐2000,보고신약,100ML
65164,Training|Validation,이/미용,레저취미,차량용품,불스원)레인오케이김서림방지스프레이280ML,불스원,280ML
80252,Training|Validation,이/미용,구강용품,치약,엘지)죽염 은강고 시린고치약,엘지생활건강,120G
26105,Training|Validation,이/미용,화장품,컨실러,더샘 커버퍼펙션팁컨실러01클리어베이지,더샘,1개
26106,Training|Validation,이/미용,화장품,컨실러,더샘 커버퍼펙션팁컨실러1.25라이트베이지,더샘,1개
26107,Training|Validation,이/미용,화장품,컨실러,더샘 커버퍼펙션팁컨실러1.75미들베이지,더샘,1개
26104,Training|Validation,이/미용,화장품,컨실러,더샘 커버퍼펙션팁컨실러피치베이지,더샘,1개
26108,Training|Validation,이/미용,화장품,컨실러,더샘 커버퍼펙션픽실러01클리어베이지,더샘,1개
66273,Training|Validation,이/미용,화장품,컨실러,더샘인터내셔날)더샘커버퍼펙션팁컨실러0.5아이스베이지,더샘인터내셔날,1개입
36099,Training|Validation,이/미용,화장품,컨실러,더샘인터내셔날)더샘커버퍼펙션팁컨실러02리치베이지,더샘인터내셔날,1개
36097,Training|Validation,이/미용,화장품,컨실러,더샘인터내셔날)더샘커버퍼펙션팁컨실러1.5내추럴베이지,더샘인터내셔날,1개
66274,Training|Validation,이/미용,화장품,컨실러,더샘인터내셔날)더샘커버퍼펙션팁컨실러1.5내추럴베이지,더샘인터내셔날,1개입
66271,Training|Validation,이/미용,화장품,컨실러,더샘인터내셔날)더샘커버퍼펙션팁컨실러그린베이지,더샘인터내셔날,1개입
66272,Training|Validation,이/미용,화장품,컨실러,더샘인터내셔날)더샘커버퍼펙션팁컨실러브라이트너,더샘인터내셔날,1개입
36098,Training|Validation,이/미용,화장품,컨실러,더샘인터내셔날)더샘커버퍼펙션팁컨실러컨투어베이지,더샘인터내셔날,1개
26117,Training|Validation,이/미용,화장품,컨실러,이니스프리 마이컨투어링5바삭바삭모카쿠키,이니스프리,1개
56021,Training|Validation,이/미용,화장품,컨실러,이니스프리)이니스프리톡톡립컨실러,이니스프리,3.5G
15492,Training|Validation,이/미용,화장품,컨실러,캐트리스 올라운드컨실러010 6G,캐트리스,6G
45564,Training|Validation,이/미용,화장품,컨실러,케이원코스메틱)캐트리스리퀴드캐머플라지하이커버리지컨실러020,케이원코스메틱,1개
25550,Training|Validation,이/미용,화장품,컨실러,코스노바 캐트리스리퀴드캐머플라지하이 커버리지컨실러005 5ML,코스노바,5ML
25581,Training|Validation,이/미용,화장품,컨실러,토니모리 더블커버팁컨실러 N03허니 1개입,토니모리,1개입
25580,Training|Validation,이/미용,화장품,컨실러,토니모리 더블커버팁컨실러 P02페탈 1개입,토니모리,1개입
25582,Training|Validation,이/미용,화장품,컨실러,토니모리 더블커버팁컨실러 Y01바닐라 1개입,토니모리,1개입
35508,Training|Validation,이/미용,화장품,컨실러,토니모리)토니모리더블커버스틱컨실러(01바닐라베이지),토니모리,1개입
35509,Training|Validation,이/미용,화장품,컨실러,토니모리)토니모리더블커버스틱컨실러(02미디엄베이지),토니모리,1개입
35510,Training|Validation,이/미용,화장품,컨실러,토니모리)토니모리더블커버스틱컨실러(03바핑크베이지),토니모리,1개입
45566,Training|Validation,이/미용,화장품,컨실러,토니모리)토니모리더블커버팁컨실러와이02베이지,토니모리,1개
45565,Training|Validation,이/미용,화장품,컨실러,토니모리)토니모리더블커버팁컨실러피01페어,토니모리,1개
10284,Training|Validation,이/미용,화장품,크림/밤/오일,참존징크플러스크림,기타,50ML
16006,Training|Validation,이/미용,화장품,크림/밤/오일,네이처리퍼블릭 수딩앤모이스처알로에베라클렌징젤크림150ML,네이처리퍼블릭,150ML
46107,Training|Validation,이/미용,화장품,크림/밤/오일,네이처리퍼블릭)네이처리퍼블릭맑은벚꽃생기크림,네이처리퍼블릭,55ML
26055,Training|Validation,이/미용,화장품,크림/밤/오일,더샘 샘물에어리코튼메이크업베이스01그린30ML,더샘,30ML
26056,Training|Validation,이/미용,화장품,크림/밤/오일,더샘 샘물에어리코튼메이크업베이스02라벤더30ML,더샘,30ML
66226,Training|Validation,이/미용,화장품,크림/밤/오일,더샘인터내셔날)더샘샘물에어리코튼메이크업베이스03그린베이지,더샘인터내셔날,30ML
46182,Training|Validation,이/미용,화장품,크림/밤/오일,더샘인터내셔날)더샘샘물페이스라이트너01그린라이트,더샘인터내셔날,30ML
46183,Training|Validation,이/미용,화장품,크림/밤/오일,더샘인터내셔날)더샘샘물페이스라이트너04밀크라이트,더샘인터내셔날,30ML
46184,Training|Validation,이/미용,화장품,크림/밤/오일,더샘인터내셔날)더샘샘물페이스라이트너05피치라이트,더샘인터내셔날,30ML
36013,Training|Validation,이/미용,화장품,크림/밤/오일,더샘인터내셔날)더샘케어플러스강화약쑥스팀크림,더샘인터내셔날,100ML
66248,Training|Validation,이/미용,화장품,크림/밤/오일,더샘인터내셔날)더샘케어플러스마누카허니크림,더샘인터내셔날,100ML
66239,Training|Validation,이/미용,화장품,크림/밤/오일,더샘인터내셔날)더샘케어플러스바오밥콜라겐크림,더샘인터내셔날,100ML
55706,Training|Validation,이/미용,화장품,크림/밤/오일,더페이스샵미감수브라이트마사지크림,더페이스샵,200ML
65588,Training|Validation,이/미용,화장품,크림/밤/오일,더페이스샵에어코튼메이크업베이스02라벤더,더페이스샵,35G
36022,Training|Validation,이/미용,화장품,크림/밤/오일,엔프라니)홀리카홀리카홀리팝블러크림,엔프라니,30ML
65929,Training|Validation,이/미용,화장품,크림/밤/오일,이니스프리)화산송이블랙헤드아웃밤,이니스프리,30G
56095,Training|Validation,이/미용,두발용품,트리트먼트/팩,네이처리퍼블릭)네이처리퍼블릭아르간에센셜딥케어헤어팩,네이처리퍼블릭,200ML
66220,Training|Validation,이/미용,두발용품,트리트먼트/팩,더샘인터내셔날)더샘실크헤어리페어트리트먼트,더샘인터내셔날,150ML
15672,Training|Validation,이/미용,두발용품,트리트먼트/팩,더페이스샵 리치핸드브이핸드앤풋토탈트리트먼트 110ML,더페이스샵,110ML
15488,Training|Validation,이/미용,두발용품,트리트먼트/팩,썬실크 코크리에이션스 스무스앤매니저블인텐시브 트리트먼트마스크 200ML,썬실크,200ML
25134,Training|Validation,이/미용,두발용품,트리트먼트/팩,아모레 려 자양윤모 탈모증상케어 두피모발트리트먼트300ML,아모레퍼시픽,300ML
25135,Training|Validation,이/미용,두발용품,트리트먼트/팩,아모레 려 함빛 극손상케어트리트먼트300ML,아모레퍼시픽,300ML
25133,Training|Validation,이/미용,두발용품,트리트먼트/팩,아모레 미쟝센 데미지케어 로즈프로틴트리트먼트330ML,아모레퍼시픽,330ML
25132,Training|Validation,이/미용,두발용품,트리트먼트/팩,아모레 미쟝센 에이징케어 파워베리트리트먼트330ML,아모레퍼시픽,330ML
25974,Training|Validation,이/미용,두발용품,트리트먼트/팩,아모레 제주녹차우려낸트리트먼트민감성300ML,아모레퍼시픽,300ML
15141,Training|Validation,이/미용,두발용품,트리트먼트/팩,아모레퍼시픽 려 자양윤모 탈모증상케어 두피모발 트리트먼트(모발)300ML,아모레퍼시픽,300ML
